3200
26921559375/2097152 600577188125/2097152 -66228039375/1048576 100323426875/1048576
3676818125/2097152 150800053125/2097152 -153961301875/524288 -250757780625/1048576
14167488125/131072 -148680136875/524288 -29388883125/1048576 -63447671875/2097152
-8614283125/2097152 -96067909375/2097152 97306600625/524288 442161933125/2097152
-533488588125/2097152 533495229375/2097152 -413383231875/2097152 211746506875/1048576
528034621875/2097152 -213189051875/1048576 137064016875/524288 3881223125/16384
-455529903125/2097152 -76475369375/2097152 -6019944375/2097152 616552593125/2097152
41695376875/524288 54554761875/1048576 -254804469375/2097152 -511122711875/2097152
-86836619375/1048576 -136907313125/524288 -417225948125/2097152 485655180625/2097152
31909728125/131072 -36620961875/131072 850159375/8192 -82135656875/524288
-658578918125/2097152 -21191078125/1048576 21269490625/262144 -545935153125/2097152
17357639375/65536 -8438978125/1048576 348747786875/2097152 6782144375/131072
-455540103125/2097152 -632648721875/2097152 37308136875/2097152 12923394375/2097152
-181652471875/2097152 278942014375/2097152 543847584375/2097152 -165909913125/2097152
189088213125/2097152 93428726875/524288 35013068125/2097152 22317859375/131072
194334538125/1048576 160135800625/1048576 34851236875/131072 -3184695625/2097152
-323952848125/2097152 262629476875/1048576 -311577564375/1048576 71739374375/524288
-319333133125/1048576 34667153125/131072 -135494924375/2097152 -584538624375/2097152
-176566613125/2097152 -26772625625/131072 -353127356875/2097152 38532699375/131072
33948369375/1048576 21921831875/131072 610224375/1048576 -35859165625/524288
232999105625/2097152 360755944375/2097152 -154487801875/524288 518063190625/2097152
356546695625/2097152 -62842584375/524288 17706124375/1048576 -283961945625/1048576
-19426768125/262144 -281505470625/1048576 -42397528125/524288 91075589375/2097152
-26993103125/524288 -286562081875/2097152 333910638125/1048576 -504880213125/2097152
101339373125/2097152 -482248369375/2097152 233094513125/2097152 561257019375/2097152
-95742711875/2097152 277871973125/1048576 82265839375/1048576 -526267436875/2097152
-12997540625/65536 -4185944375/65536 -61355493125/1048576 -485359065625/2097152
242150480625/2097152 -191591571875/1048576 -265118818125/1048576 22993206875/262144
423773450625/2097152 -303428484375/2097152 -567065309375/2097152 -53578460625/1048576
531105380625/2097152 11236130625/65536 108768009375/1048576 -300957884375/2097152
-116457836875/2097152 21579224375/262144 69659486875/262144 45836796875/2097152
475220490625/2097152 59518506875/524288 -32169563125/131072 304803958125/1048576
318157479375/1048576 -61722225625/1048576 107173891875/1048576 -253438244375/2097152
130729978125/524288 -117528218125/1048576 302112626875/1048576 -261189153125/2097152
-145240053125/1048576 365967699375/2097152 -17874173125/262144 -400094881875/2097152
2361836875/2097152 495364330625/2097152 7772933125/524288 -570843496875/2097152
18119860625/2097152 287116109375/2097152 -167320320625/524288 -65468984375/1048576
-56972058125/262144 -130655826875/2097152 -518678848125/2097152 -231762210625/2097152
187908126875/2097152 -346881366875/2097152 -23587948125/524288 580139504375/2097152
-8582970625/524288 -379219155625/2097152 29753215625/131072 2798489375/2097152
10271820625/262144 -108232733125/1048576 112807349375/1048576 -462925864375/2097152
98602141875/2097152 -122872896875/524288 196507215625/2097152 -648346833125/2097152
178845296875/1048576 186979045625/1048576 393474461875/2097152 -332964791875/2097152
-53741085625/524288 572635625625/2097152 618678328125/2097152 589932671875/2097152
227337595625/2097152 -504295351875/2097152 12519883125/524288 121963721875/524288
539186484375/2097152 -630996801875/2097152 -134802493125/2097152 237907195625/2097152
-86949031875/524288 -406007004375/2097152 647896158125/2097152 -217007983125/2097152
-14726470625/262144 -610506513125/2097152 -48776361875/2097152 -194011773125/2097152
-180285945625/1048576 16752224375/1048576 93662930625/2097152 91644101875/2097152
661470359375/2097152 7632715625/131072 25649406875/1048576 388023359375/2097152
132241978125/524288 126010414375/2097152 -593409630625/2097152 -36107020625/131072
-169516275625/2097152 -359811646875/2097152 107128549375/524288 -603017510625/2097152
5786674375/65536 23781019375/524288 145488649375/2097152 18825684375/2097152
23301678125/2097152 291618796875/1048576 -9053475625/1048576 -19779351875/2097152
17056780625/1048576 9239006875/131072 106907213125/1048576 656231383125/2097152
-164843970625/524288 6164948125/524288 -111109234375/524288 11724140625/524288
-212472144375/2097152 -29898969375/131072 -260225275625/1048576 -132060204375/2097152
409218109375/2097152 8979818125/32768 -583048605625/2097152 -30715046875/262144
387273821875/2097152 299667129375/1048576 -280333041875/2097152 -155817665625/524288
-225596188125/1048576 212810543125/1048576 170636343125/1048576 274971425625/1048576
-98782211875/1048576 -286330745625/1048576 -283319558125/1048576 21557780625/2097152
-92654635625/2097152 2006510625/262144 -80036311875/524288 28163050625/1048576
-330345800625/2097152 -47439753125/524288 28656716875/1048576 -204715316875/2097152
97445235625/524288 575254518125/2097152 332584951875/1048576 -39370188125/131072
552157679375/2097152 -51620518125/524288 -532447995625/2097152 877081875/524288
-234445706875/2097152 -1328611875/2097152 231131225625/2097152 297331319375/1048576
202460848125/2097152 6183923125/131072 -247041864375/2097152 322248539375/2097152
565032181875/2097152 41045418125/1048576 -202775948125/1048576 597063448125/2097152
2707595625/16384 41346314375/262144 308646318125/1048576 7388119375/131072
-29596341875/262144 -84586189375/1048576 34865184375/2097152 467199416875/2097152
-33392563125/262144 157639375/2048 187184475625/2097152 -279583401875/1048576
176969651875/1048576 86445649375/1048576 -251030103125/1048576 600423294375/2097152
-458980569375/2097152 -303261079375/2097152 -5127371875/1048576 495479584375/2097152
-168353279375/2097152 242203344375/2097152 -570754079375/2097152 30334948125/1048576
-192626555625/2097152 70156255625/524288 45434115625/524288 -203806085625/1048576
495011858125/2097152 -614013468125/2097152 -398057096875/2097152 -312068181875/1048576
-394367466875/2097152 -157212610625/2097152 6122603125/524288 -157256893125/2097152
-121784028125/524288 301178491875/2097152 667487409375/2097152 171801994375/2097152
-162836864375/1048576 343516220625/2097152 -166383910625/524288 11637343125/524288
159568884375/2097152 27998171875/524288 129660101875/1048576 1233053125/65536
88442834375/2097152 -390071218125/2097152 323749485625/1048576 6666041875/2097152
64185025625/2097152 2459016875/16384 -626041939375/2097152 296922793125/1048576
-16203469375/262144 36156360625/524288 -101485223125/1048576 -237601686875/2097152
-191039350625/1048576 -54572701875/2097152 339403829375/2097152 -453574695625/2097152
-44603318125/262144 -192008456875/1048576 -287436008125/2097152 -320008043125/2097152
-3049443125/16384 24959684375/1048576 -317636186875/2097152 68432439375/524288
-166660940625/524288 83613290625/524288 -63834694375/262144 -204642841875/2097152
631138291875/2097152 -40484618125/131072 22273146875/524288 576361896875/2097152
417286100625/2097152 175811155625/1048576 398473030625/2097152 469657928125/2097152
-184581010625/1048576 -86529434375/2097152 -562354779375/2097152 322290908125/1048576
-5238843125/16384 -78198215625/2097152 -160148878125/1048576 477355261875/2097152
-28531031875/131072 -311611393125/1048576 243812619375/2097152 2384195625/524288
195610501875/2097152 467926876875/2097152 -123682491875/2097152 32172485625/2097152
377451875/1048576 17722285625/524288 463711244375/2097152 -588331295625/2097152
-5854958125/524288 68194738125/1048576 -240844788125/1048576 -188361591875/2097152
-608412870625/2097152 -19987690625/131072 -142956129375/524288 570763433125/2097152
166686670625/1048576 -123839065625/524288 624273391875/2097152 -21035601875/1048576
148915121875/2097152 170196811875/2097152 -168829924375/1048576 -89559039375/524288
202859028125/2097152 637482789375/2097152 -195031329375/2097152 -540633965625/2097152
-159428641875/524288 85457396875/1048576 -468289851875/2097152 30300913125/2097152
-574704046875/2097152 -126154389375/2097152 54006906875/262144 56862375625/262144
-186513965625/1048576 -212733878125/2097152 -21595518125/2097152 -547122503125/2097152
116615396875/524288 -620240590625/2097152 560102144375/2097152 35011625625/131072
-144671763125/1048576 -586068619375/2097152 352996736875/2097152 128343845625/524288
-267892178125/2097152 -22196348125/262144 322893626875/1048576 -173592254375/1048576
3379165625/16384 320118893125/1048576 -224215478125/1048576 196794129375/1048576
34312566875/131072 -331111433125/2097152 -52396280625/2097152 278278525625/1048576
-81671633125/262144 -287093536875/2097152 -256353154375/1048576 -6705380625/524288
-408716586875/2097152 157093973125/2097152 210721246875/2097152 -594991194375/2097152
-152987456875/1048576 109980896875/1048576 -5461318125/262144 -33440688125/524288
228819198125/1048576 50339273125/1048576 167301133125/1048576 253679096875/2097152
-73892001875/262144 61350089375/2097152 -26381441875/131072 -534967989375/2097152
-6641568125/262144 -393267795625/2097152 577021100625/2097152 149308840625/2097152
5983059375/1048576 -584217546875/2097152 165649008125/524288 527812704375/2097152
-611473736875/2097152 -31785694375/131072 -14510751875/262144 -485184839375/2097152
-328966111875/2097152 -110561020625/1048576 31248110625/2097152 280456744375/2097152
54053449375/1048576 -208540348125/1048576 232624913125/1048576 360239483125/2097152
324063621875/2097152 -17104909375/65536 -281425290625/2097152 -23511198125/131072
297113914375/2097152 -25572268125/1048576 105870890625/1048576 215808655625/2097152
-218798258125/2097152 238951273125/2097152 -781835625/8192 -297012993125/2097152
353943495625/2097152 -6727996875/131072 -448387496875/2097152 181870625/65536
304599853125/2097152 8905383125/524288 -939899375/65536 -484373465625/2097152
-52704425625/262144 33846286875/262144 -506211423125/2097152 -161909308125/524288
73171124375/524288 -596668351875/2097152 594362154375/2097152 -389520219375/2097152
8124611875/262144 655076816875/2097152 -122472666875/1048576 278198013125/1048576
-207445269375/2097152 -218140723125/2097152 -501697769375/2097152 -149884853125/2097152
-356573021875/2097152 -408033406875/2097152 -32413341875/2097152 -42284216875/524288
-271941124375/2097152 20016499375/1048576 254803931875/1048576 -461048286875/2097152
-31409903125/1048576 378316159375/2097152 -87725596875/1048576 -25804294375/262144
335898726875/2097152 -46345825625/524288 -664330099375/2097152 275452183125/1048576
-292221721875/1048576 -148821764375/524288 611334083125/2097152 175986563125/2097152
-186727920625/1048576 -84747676875/1048576 -381968355625/2097152 53843399375/2097152
409109690625/2097152 139982578125/2097152 -362496786875/2097152 -94252170625/2097152
327852845625/1048576 77334841875/262144 93295546875/2097152 -405704375/32768
-571736523125/2097152 -301469241875/2097152 -146440715625/2097152 114520925625/2097152
-306760618125/1048576 5408580625/32768 -154199959375/524288 15292994375/1048576
-200875895625/1048576 93687170625/1048576 -17257226875/131072 -226277490625/1048576
-354706239375/2097152 127244494375/2097152 124818785625/524288 -653389809375/2097152
415444755625/2097152 -589226446875/2097152 -9883776875/524288 -456826705625/2097152
-25136909375/131072 663096376875/2097152 -279452990625/1048576 457647545625/2097152
15371234375/1048576 187825044375/2097152 75012925625/1048576 -103032191875/1048576
363872596875/2097152 -248490311875/1048576 203057916875/1048576 -66001680625/262144
634987403125/2097152 30601695625/1048576 147451111875/2097152 -63203124375/1048576
-155920128125/1048576 129328079375/1048576 166089563125/1048576 11635135625/262144
167488103125/2097152 32526943125/262144 357180853125/2097152 -588080540625/2097152
10879829375/131072 -100143229375/1048576 -596459946875/2097152 603367719375/2097152
-255437026875/2097152 -257425025625/1048576 666879280625/2097152 213099130625/2097152
-629367074375/2097152 -399124991875/2097152 -231186083125/1048576 115285810625/2097152
-103257078125/1048576 39428940625/1048576 -211128054375/2097152 156211553125/524288
31495638125/524288 415718714375/2097152 205712128125/1048576 49029775625/2097152
-667654493125/2097152 151547569375/524288 5304218125/65536 64390846875/1048576
-244545613125/2097152 -294652049375/1048576 -171338861875/1048576 -198189785625/1048576
80142209375/262144 -656225320625/2097152 -19224410625/1048576 -65093328125/2097152
576030736875/2097152 -652891874375/2097152 81045021875/1048576 -201558153125/1048576
-15351713125/1048576 183614388125/2097152 283184131875/2097152 -4781841875/524288
199433991875/2097152 -62773373125/262144 22327791875/2097152 -266505331875/1048576
-74170421875/524288 -48451621875/262144 416784128125/2097152 92759576875/1048576
-257042306875/1048576 -307025529375/2097152 -38610881875/1048576 292379569375/2097152
239067975625/1048576 277957126875/2097152 -509446880625/2097152 -579236225625/2097152
-199316829375/2097152 201987399375/1048576 64472364375/1048576 -319821186875/2097152
-331328226875/2097152 -121689529375/2097152 110068234375/524288 -224704123125/1048576
64578165625/262144 -2514424375/262144 -18035294375/1048576 126208076875/1048576
-124495659375/1048576 -225617570625/2097152 408461103125/2097152 181254541875/1048576
111479764375/524288 2336741875/262144 -4278175625/16384 -488727674375/2097152
