2800
-999544748125/8388608 2439808415625/16777216 -882299639375/8388608 1194381768125/8388608
-2042235916875/16777216 655340791875/8388608 -2273676155625/8388608 -404794193125/8388608
-418555676875/8388608 12177825625/2097152 279688583125/1048576 162679864375/8388608
1245384931875/16777216 -146347009375/16777216 2110135400625/16777216 -491144285625/2097152
1537025555625/16777216 209986608125/8388608 984352175625/4194304 -364784546875/16777216
-547345736875/2097152 3853697798125/16777216 -104458816875/2097152 -1959241108125/8388608
-4645415473125/16777216 539004458125/8388608 69302620625/4194304 -368211746875/16777216
-57100089375/1048576 -2252508706875/16777216 -161473151875/16777216 -1476427483125/8388608
-2224699964375/8388608 -5319391875/8388608 -2301184729375/8388608 281390143125/1048576
-1040544098125/8388608 1006254904375/16777216 -163221515625/2097152 3346095729375/16777216
-67879555625/262144 871225114375/4194304 2121195505625/8388608 596384840625/4194304
-1577257163125/16777216 -204606635625/4194304 -1717938639375/16777216 -563816841875/8388608
-4258222425625/16777216 -134126488125/16777216 -3850838035625/16777216 -379070304375/2097152
-2180064210625/16777216 694330844375/8388608 -908234735625/8388608 265222208125/16777216
86399595625/2097152 284366263125/1048576 -1530995458125/16777216 3357085458125/16777216
-4325814924375/16777216 969311240625/4194304 -124095470625/2097152 -1382165938125/8388608
2020227531875/16777216 580669254375/2097152 -119617701875/1048576 140329249375/1048576
172944008125/1048576 -15109644375/131072 1110847635625/16777216 -3605030734375/16777216
1019515616875/8388608 -513104606875/2097152 -88437479375/1048576 -2023562629375/8388608
933681555625/16777216 3081830679375/16777216 -923414261875/16777216 -4126152480625/16777216
-1215373516875/16777216 -3142851621875/16777216 2245287200625/16777216 490208271875/16777216
1264977529375/16777216 -857224904375/4194304 47030108125/8388608 -874977936875/16777216
987043841875/8388608 3100981708125/16777216 -539421150625/4194304 -2812538946875/16777216
1992905788125/16777216 1753139346875/16777216 3979323324375/16777216 -1657255105625/16777216
-472740638125/8388608 -4358918668125/16777216 -757451191875/8388608 3590734713125/16777216
2909737149375/16777216 243635879375/4194304 915567620625/8388608 -3019776825625/16777216
2362990433125/16777216 3144125534375/16777216 -72869811875/262144 1797560463125/16777216
897102784375/16777216 61726538125/8388608 -1045428024375/16777216 2612197774375/16777216
-3396761711875/16777216 -399957805625/2097152 2163391400625/8388608 -1700661239375/16777216
528129896875/2097152 -133170786875/1048576 4664524808125/16777216 -3380608170625/16777216
-236437788125/4194304 1719966994375/8388608 -3821975346875/16777216 179115566875/4194304
-818209048125/4194304 -476489339375/4194304 -213954628125/2097152 -2041404920625/16777216
-1500791674375/8388608 -58698653125/1048576 -4620588433125/16777216 392878880625/2097152
-2117698856875/8388608 1198823871875/8388608 230339545625/4194304 -1679269204375/16777216
-140126573125/16777216 787356023125/4194304 408685746875/8388608 3112571875/524288
-71068396875/262144 2809686551875/16777216 -402897586875/2097152 1279783141875/8388608
-683414073125/4194304 -1691376343125/8388608 -1436657621875/8388608 -1769293325625/16777216
-3620841100625/16777216 -4421205306875/16777216 661236078125/16777216 2131420948125/8388608
-2033394706875/16777216 3208561138125/16777216 -1936352586875/8388608 -8856159375/131072
-799436911875/8388608 -29694196875/2097152 -894991409375/16777216 460217270625/8388608
2050389394375/8388608 2326487086875/8388608 938805074375/16777216 -1381435768125/16777216
-3882682103125/16777216 209845680625/8388608 2345639629375/8388608 1213262623125/16777216
-2508562940625/16777216 630796586875/16777216 -1824923830625/16777216 -375496918125/2097152
2260413071875/8388608 4498759111875/16777216 -2489432159375/16777216 1164139781875/8388608
1108507456875/16777216 -560625463125/2097152 -1805856924375/8388608 -1015641843125/16777216
-454276081875/16777216 255454119375/8388608 358669495625/4194304 65171509375/2097152
2318231549375/16777216 -3498226904375/16777216 182118111875/4194304 -655877604375/4194304
-3958308379375/16777216 -242134493125/2097152 1034178884375/16777216 -50667798125/16777216
4220130726875/16777216 3710029754375/16777216 1003615808125/16777216 -426516890625/16777216
222431068125/4194304 4432294706875/16777216 466712640625/2097152 3839861466875/16777216
693224231875/16777216 192838384375/2097152 1721749474375/8388608 502779633125/16777216
-4182584695625/16777216 -1819668571875/8388608 -2935023424375/16777216 -54285074375/524288
3696594313125/16777216 -158793639375/1048576 -705125754375/16777216 1872366243125/16777216
1654081568125/16777216 1372697090625/16777216 2124295481875/16777216 -177140114375/4194304
507015560625/4194304 1731972239375/8388608 -355640228125/8388608 -765901556875/8388608
-98395731875/8388608 2615555700625/16777216 -314363126875/4194304 -525719875625/8388608
-3830049715625/16777216 2478120316875/16777216 3473982448125/16777216 -570717809375/16777216
-3950315796875/16777216 -39169790625/2097152 -4046433125/1048576 -1417960403125/16777216
-4076704603125/16777216 3674344471875/16777216 -1927084578125/16777216 1351251978125/8388608
3653570921875/16777216 4157330139375/16777216 361292719375/2097152 -715613513125/16777216
4314841470625/16777216 1108196411875/4194304 360196213125/4194304 -249441311875/1048576
656552194375/4194304 -2940168923125/16777216 54836613125/8388608 18217163125/16777216
1537121910625/16777216 -2090073986875/16777216 1872546204375/8388608 512889111875/2097152
-3065495190625/16777216 -2433557879375/16777216 4150331014375/16777216 3434938416875/16777216
-880942531875/8388608 68988416875/1048576 -4555831704375/16777216 80698734375/2097152
294748068125/2097152 -347029685625/8388608 -295330791875/2097152 -338302549375/4194304
543866124375/4194304 -1643756638125/16777216 1226195026875/8388608 3341250723125/16777216
2324136941875/16777216 2808986464375/16777216 30112525625/4194304 -134440543125/8388608
-152518533125/4194304 -2733680674375/16777216 71879154375/1048576 -3529839481875/16777216
-2020984748125/16777216 -4397580149375/16777216 1731668999375/16777216 316548273125/16777216
-475418496875/16777216 -927746911875/4194304 1279297271875/8388608 2070654464375/16777216
-1077213090625/16777216 -1408587770625/16777216 -497034838125/8388608 2600959239375/16777216
2137147490625/16777216 4517206395625/16777216 -210350879375/16777216 2144057619375/8388608
-2502209801875/16777216 2310749100625/8388608 1971178190625/16777216 1503377010625/8388608
819955233125/8388608 2345970571875/8388608 3696462835625/16777216 -547855546875/8388608
1451636379375/16777216 -241900815625/2097152 3642916851875/16777216 2837447046875/16777216
1034530284375/16777216 -463493069375/16777216 -102941216875/4194304 2291670486875/16777216
-2185708940625/16777216 -723687269375/16777216 -49313613125/1048576 124978363125/8388608
380132519375/16777216 4292290625/4194304 216562486875/2097152 -1315738300625/16777216
684858391875/4194304 -21512728125/131072 38879238125/262144 -291864873125/8388608
-2306733830625/8388608 -1002386170625/16777216 431628448125/16777216 4332540594375/16777216
41365953125/524288 4500315229375/16777216 -551647403125/2097152 1548386380625/16777216
2296021153125/8388608 1676931256875/8388608 -3393733179375/16777216 1490724720625/16777216
-3163856198125/16777216 -286640764375/2097152 1024546018125/16777216 -30898660625/131072
393319110625/8388608 2988074350625/16777216 -4154189466875/16777216 -2036625390625/8388608
-2600632111875/16777216 -330799205625/4194304 -1086146630625/8388608 274955848125/2097152
2901832014375/16777216 -591076819375/16777216 1324648819375/8388608 -4405637201875/16777216
311715971875/16777216 1176113736875/8388608 2897063439375/16777216 -1885255098125/8388608
1438245528125/8388608 1604812251875/8388608 2405459503125/16777216 3465294170625/16777216
-3851892716875/16777216 816138194375/16777216 -2460810953125/16777216 3321678661875/16777216
152544459375/2097152 -1503579048125/8388608 241054743125/8388608 -96557461875/1048576
2234869293125/16777216 1292019159375/8388608 -4363836535625/16777216 330524149375/16777216
-1097525883125/4194304 1378514799375/8388608 534421803125/4194304 1173468340625/16777216
-464197584375/4194304 -256222089375/8388608 518241250625/2097152 -936987585625/8388608
44206929375/16777216 141545543125/8388608 -752964130625/8388608 -3373258756875/16777216
37384099375/16777216 897310071875/16777216 -156692956875/8388608 129867198125/1048576
2923840075625/16777216 -1983734755625/8388608 912158559375/16777216 454063815625/2097152
-4223677801875/16777216 -2348238361875/8388608 -411139316875/2097152 -1793929046875/8388608
-673898623125/4194304 2167103955625/16777216 4434993154375/16777216 1341829523125/8388608
-37865340625/8388608 -1029264683125/16777216 375458461875/16777216 -576043943125/8388608
1327401700625/8388608 792955200625/4194304 -3654425971875/16777216 -3125940129375/16777216
1006327275625/16777216 916967261875/16777216 -3703630424375/16777216 -3291010813125/16777216
-798665056875/4194304 450513809375/8388608 109069095625/16777216 -1415901344375/8388608
1827011230625/16777216 1053777956875/4194304 4397548824375/16777216 1226432388125/8388608
1476470611875/16777216 1946472670625/8388608 3598257621875/16777216 -341336611875/16777216
4461654570625/16777216 -1358569051875/8388608 -282291174375/8388608 67487039375/16777216
2095836684375/16777216 1475747870625/16777216 1802157056875/8388608 -645134984375/4194304
25085720625/2097152 -1312320988125/16777216 -693715491875/4194304 338431025625/4194304
1530695630625/8388608 295501565625/8388608 4069983903125/16777216 482421769375/2097152
-2874989726875/16777216 731501754375/16777216 -2092540340625/8388608 1944039356875/8388608
-3928942250625/16777216 -963413556875/16777216 666617975625/16777216 -814181571875/8388608
1098613814375/8388608 134384193125/8388608 1654957661875/8388608 -4286321204375/16777216
-746240411875/4194304 -145052928125/8388608 -2059405753125/16777216 907897598125/8388608
-228916253125/16777216 -38660190625/524288 33767068125/262144 -611517020625/16777216
949048279375/4194304 2664546136875/16777216 -1847836475625/16777216 207038969375/2097152
-1689386759375/16777216 1131707618125/16777216 87271655625/524288 792794121875/16777216
349298569375/4194304 -884008663125/16777216 4538935393125/16777216 -1684078239375/8388608
-3733512619375/16777216 876278318125/8388608 -461970228125/2097152 1471592390625/16777216
1167017053125/8388608 -1074514091875/4194304 4179348324375/16777216 -2655426545625/16777216
936594666875/4194304 -90822659375/4194304 -509753461875/8388608 2208679151875/8388608
1743988325625/16777216 539692365625/2097152 -36157918125/524288 -4307995033125/16777216
1728637553125/8388608 884163896875/8388608 413227250625/4194304 -149521290625/1048576
295955025625/4194304 -2556225205625/16777216 3781074206875/16777216 -31089594375/8388608
622056054375/4194304 -244721019375/8388608 2295243969375/8388608 -3291012151875/16777216
112966503125/1048576 1164816620625/8388608 192948564375/4194304 4052526104375/16777216
-3104918945625/16777216 -547591690625/2097152 984067643125/8388608 832648551875/4194304
3051667189375/16777216 -12681895625/65536 -4217161484375/16777216 -8336785625/131072
134461726875/1048576 1887307025625/8388608 2798514866875/16777216 -1476604084375/8388608
1320455145625/16777216 -548909169375/2097152 -1886294388125/16777216 909105535625/4194304
-2692879993125/16777216 -352501191875/8388608 1783178656875/8388608 -1017268704375/16777216
711784994375/4194304 -697537754375/8388608 -3598042275625/16777216 1153670354375/16777216
1881455139375/8388608 -1154449646875/4194304 325088649375/8388608 -92276769375/4194304
-58457485625/16777216 -2920492745625/16777216 -518166805625/4194304 -1331679278125/16777216
168184804375/4194304 777174663125/8388608 471087605625/2097152 135999635625/4194304
1599150748125/16777216 -1023457378125/16777216 -121071461875/2097152 -1094050041875/16777216
-2277517248125/8388608 409265189375/4194304 -2083302790625/16777216 -19792731875/4194304
3996399894375/16777216 2281760998125/16777216 -458850529375/4194304 -1424458774375/16777216
-4174870993125/16777216 1308944468125/16777216 -4066101283125/16777216 -790346528125/4194304
-290758173125/16777216 870787640625/4194304 -749665940625/8388608 4043119898125/16777216
-1120053834375/8388608 1781557544375/8388608 4375482934375/16777216 -862367130625/4194304
152562405625/16777216 -11508896875/65536 332092858125/2097152 4528113078125/16777216
562179646875/2097152 -772692003125/16777216 -2049410216875/16777216 428063759375/2097152
-908645828125/4194304 -1978981764375/8388608 923598703125/16777216 -3110168875625/16777216
-1929511171875/16777216 92070330625/16777216 -792605235625/16777216 -764235548125/4194304
2213587665625/8388608 -765268319375/4194304 3530378079375/16777216 530085469375/8388608
207818778125/1048576 -41425068125/2097152 -804205058125/8388608 -49409311875/4194304
-987664295625/16777216 54735148125/4194304 -1270970763125/16777216 863941404375/4194304
966537735625/8388608 -945212401875/8388608 1446364066875/16777216 -901282913125/4194304
3737817356875/16777216 210317909375/16777216 -3308306841875/16777216 -547658943125/16777216
3576230608125/16777216 522331228125/4194304 221041839375/1048576 1382480658125/8388608
1993484268125/8388608 806072570625/8388608 508982035625/2097152 -1553926285625/8388608
-3608283301875/16777216 -10503364375/4194304 261476228125/16777216 -1986462139375/8388608
-847441739375/8388608 -1587388516875/16777216 19394921875/131072 -59927301875/4194304
1660561669375/16777216 -1858212383125/16777216 -1665149154375/16777216 54991741875/1048576
-3187048720625/16777216 -2332536793125/8388608 -4091573364375/16777216 -361240656875/8388608
2255733134375/16777216 -887904206875/8388608 -3666483095625/16777216 -641967265625/4194304
