2200
-36022160625/262144 3136405971875/16777216 -4651437360625/33554432 3536870583125/16777216
-3599180701875/33554432 1573869364375/33554432 -2080758563125/16777216 -5394119561875/33554432
7026571743125/33554432 769638863125/33554432 855564441875/4194304 1374360054375/8388608
3247474553125/33554432 1393569299375/33554432 -4841476083125/33554432 -952124696875/8388608
1930616991875/16777216 2138738105625/33554432 3844885419375/33554432 -1193549479375/16777216
5453172250625/33554432 -1447074358125/8388608 1170955589375/8388608 -3438911458125/16777216
6241989070625/33554432 -1224545953125/8388608 480978760625/4194304 -5693676539375/33554432
-96995064375/1048576 6792260055625/33554432 -3419145173125/16777216 -5342299455625/33554432
-4391880370625/33554432 437203669375/4194304 1668643081875/33554432 7024974185625/33554432
-1668123799375/33554432 -3552955429375/33554432 -2143735790625/16777216 975333541875/16777216
-225723444375/1048576 -453615311875/4194304 -1888204154375/16777216 2153470185625/16777216
449396028125/16777216 4873755583125/33554432 5885115218125/33554432 290023380625/4194304
-1185766236875/16777216 -6911582445625/33554432 1454103509375/8388608 -7321029340625/33554432
1526508218125/33554432 -2724096505625/16777216 -6122820749375/33554432 -2954225333125/16777216
-64675661875/524288 4582368168125/33554432 -3625484204375/16777216 825765084375/16777216
431339418125/8388608 -1178462635625/33554432 874974684375/16777216 -4722025199375/33554432
-3068442251875/33554432 -1622866306875/8388608 7346923615625/33554432 -385508440625/2097152
-1634637984375/33554432 4665537188125/33554432 -671810528125/33554432 -4078814265625/33554432
-2575804969375/16777216 1077933099375/8388608 205754401875/16777216 4130395039375/33554432
-6169260625/262144 4079381714375/33554432 3976982906875/33554432 370690821875/8388608
-2164541891875/33554432 -2959545703125/33554432 -73590474375/1048576 3097191095625/33554432
-3300202310625/16777216 122811899375/8388608 2643822919375/33554432 -211961633125/1048576
693872348125/33554432 -74594306875/8388608 4329282464375/33554432 838839244375/33554432
266589833125/2097152 2139332449375/33554432 6026043986875/33554432 5620477713125/33554432
311952994375/8388608 -6420617286875/33554432 6071046210625/33554432 -201459754375/2097152
331489668125/33554432 983901799375/33554432 3545564158125/33554432 552278766875/8388608
2857416244375/33554432 3830040836875/33554432 6107938285625/33554432 -2130388376875/16777216
1709005821875/16777216 -3532277973125/33554432 -613455225625/8388608 -186853720625/8388608
-4265920374375/33554432 1340681794375/33554432 -3287469439375/16777216 -3418542221875/16777216
320074528125/33554432 -1594100853125/8388608 341247933125/4194304 -4055127910625/33554432
-2846803045625/16777216 6581163881875/33554432 2257005183125/16777216 6532757694375/33554432
-186480820625/4194304 -1650411296875/16777216 -364303603125/33554432 2823195106875/16777216
-2348511295625/33554432 991892433125/33554432 -7192546274375/33554432 4749341458125/33554432
-1152206543125/16777216 1267400825625/8388608 -6041052263125/33554432 1247604428125/33554432
-125483936875/1048576 -915227575625/4194304 -6785194178125/33554432 2303295974375/16777216
-1426941814375/33554432 -7216094565625/33554432 2588787609375/16777216 3133018906875/16777216
3624619700625/33554432 -550090413125/16777216 1235032720625/33554432 5064487044375/33554432
618638838125/4194304 5331988674375/33554432 -3094133013125/33554432 -6846802785625/33554432
1663483999375/8388608 113186418125/16777216 -3766763680625/33554432 -647803564375/4194304
3193837246875/16777216 -6752355809375/33554432 42891963125/8388608 -3160721939375/33554432
1775703661875/16777216 -6616018949375/33554432 -265998500625/8388608 -726565626875/8388608
2778203841875/16777216 1467502650625/33554432 2637102868125/16777216 237453748125/4194304
-2489752038125/16777216 -524533081875/4194304 649245705625/33554432 3765745176875/33554432
378578193125/33554432 -1413473730625/8388608 2884783350625/16777216 4196857919375/33554432
-4734281248125/33554432 -1414489731875/8388608 -96111186875/2097152 -416143138125/16777216
-751522688125/4194304 2688348375625/33554432 -177202100625/2097152 -3376789838125/33554432
-2810341648125/16777216 -2688139623125/16777216 776552101875/8388608 -886192924375/4194304
4638080294375/33554432 2037833538125/33554432 2485148496875/16777216 -969932253125/8388608
292007711875/2097152 341123578125/33554432 -2927068698125/16777216 226757733125/8388608
4713553288125/33554432 4239565171875/33554432 3477147856875/16777216 391082553125/33554432
5377230079375/33554432 7195911394375/33554432 -2773140748125/33554432 -2151774700625/16777216
5891948748125/33554432 4697992770625/33554432 -2192371066875/16777216 -6691097455625/33554432
-653179773125/16777216 -1212319576875/16777216 -1071464824375/8388608 -670509393125/33554432
1382529149375/33554432 221035189375/2097152 -2204139293125/33554432 -2991422768125/16777216
-5946398239375/33554432 -4137094836875/33554432 379634151875/16777216 -2294393495625/16777216
295567270625/4194304 -1204701430625/8388608 -28601945625/33554432 40891173125/1048576
84918920625/16777216 2500262895625/33554432 1975323178125/16777216 3561102084375/16777216
455489574375/4194304 -1766892125625/16777216 781321853125/4194304 -5371170976875/33554432
-2343491761875/33554432 4490339858125/33554432 -3558927700625/16777216 -4669044758125/33554432
-833501700625/8388608 1718370493125/33554432 1999867079375/33554432 -2635854904375/33554432
-413554013125/33554432 -5864032219375/33554432 1836760248125/8388608 -691909700625/33554432
-6107758504375/33554432 -3743837769375/33554432 3554523905625/16777216 644273719375/33554432
-458966894375/4194304 -6956785996875/33554432 1207755071875/33554432 -494582804375/4194304
931900165625/16777216 -4706874816875/33554432 410264779375/8388608 775191168125/4194304
83250303125/4194304 7029245623125/33554432 -4510426930625/33554432 2569359959375/16777216
-1228431249375/16777216 754805693125/4194304 3479535984375/33554432 -6210193048125/33554432
-5976949144375/33554432 -1413175520625/8388608 -127417929375/8388608 -1268685089375/33554432
-485097091875/4194304 447730779375/8388608 4409443465625/33554432 1337311573125/16777216
-1926662890625/33554432 -2782185250625/16777216 1173349038125/33554432 6287448701875/33554432
3419405488125/16777216 1330863029375/8388608 -3865204413125/33554432 2775664945625/16777216
-656500136875/16777216 -6937328083125/33554432 73496974375/33554432 3365363326875/16777216
1444398401875/8388608 833680766875/4194304 -2139557784375/33554432 6293281094375/33554432
564852248125/33554432 6314782354375/33554432 -754315313125/4194304 -60029908125/16777216
-5649263125/33554432 -287394188125/16777216 2211141013125/33554432 -5126856769375/33554432
-4397368889375/33554432 -2888302759375/16777216 -6091437928125/33554432 1660694261875/33554432
-538022395625/16777216 3192927354375/33554432 4505700890625/33554432 -6008275288125/33554432
2791331228125/33554432 2014250583125/16777216 389258711875/4194304 -6895270353125/33554432
-3716252588125/33554432 3141195770625/33554432 4033652088125/33554432 -1557237144375/8388608
-2101667280625/33554432 6856458269375/33554432 503903063125/16777216 2263238429375/33554432
-3858341458125/33554432 121594309375/8388608 -6433866594375/33554432 65484326875/1048576
-1109285285625/16777216 757792880625/8388608 -1568993751875/16777216 7079625018125/33554432
6872208096875/33554432 2828338734375/16777216 -98674393125/8388608 -158017550625/33554432
2859650234375/16777216 422899448125/2097152 -69214729375/8388608 1225832361875/8388608
-3466687076875/16777216 688110025625/33554432 583137231875/4194304 3985319820625/33554432
-2390201598125/16777216 -4715770668125/33554432 -2775293901875/33554432 419778308125/33554432
-1109791863125/8388608 -3014603508125/16777216 -130228993125/4194304 1843984965625/33554432
1704364509375/33554432 -438332475625/16777216 1454015784375/8388608 -1782402056875/33554432
-1082027093125/16777216 -7296524393125/33554432 -1385538625625/8388608 -4535605421875/33554432
1227151481875/8388608 1112206418125/8388608 -438680171875/2097152 798337148125/8388608
-3262513120625/16777216 89575550625/8388608 -11277701875/1048576 -2880867130625/16777216
2161403550625/16777216 -1949925869375/33554432 -4731647848125/33554432 2030151729375/16777216
62939188125/4194304 33232615625/16777216 -3386168190625/33554432 729603524375/4194304
-4780545831875/33554432 875611323125/8388608 6958565315625/33554432 3491105976875/33554432
-1581035424375/8388608 6828880595625/33554432 -1358131479375/33554432 -702957949375/4194304
-1829144109375/16777216 2943783651875/33554432 12980983125/262144 -2675110054375/33554432
2727494089375/16777216 189065765625/2097152 6010846634375/33554432 843201569375/8388608
-4061878748125/33554432 3464102915625/33554432 -56831836875/262144 2346206658125/16777216
23877101875/262144 -1305957723125/8388608 -912814106875/33554432 6054071106875/33554432
2472561444375/16777216 4565810088125/33554432 5874932586875/33554432 3965804720625/33554432
136162214375/33554432 560427594375/4194304 1106316481875/33554432 -1781784049375/8388608
-2383858145625/16777216 -1819322443125/8388608 -5883332255625/33554432 4353101878125/33554432
-6431598270625/33554432 -2143640035625/33554432 -3426903706875/33554432 783428861875/8388608
-142168846875/8388608 1939084681875/16777216 -2194684490625/33554432 -6561486655625/33554432
-1035328366875/16777216 2527365121875/16777216 -1918390409375/16777216 6038834223125/33554432
-5202727825625/33554432 943672200625/33554432 -25420016875/8388608 -1722602413125/16777216
-1155018789375/33554432 1529014691875/16777216 6241526135625/33554432 -3177594591875/33554432
7263828886875/33554432 -356450826875/8388608 -1401902170625/16777216 3719522283125/33554432
3387315476875/33554432 -683356238125/16777216 611018203125/8388608 7345353131875/33554432
1241496801875/8388608 -367147295625/8388608 -2860673138125/16777216 -29192989375/1048576
1438535085625/16777216 -3557294186875/33554432 4885907709375/33554432 -3817469748125/33554432
71305114375/8388608 50535464375/8388608 4559024339375/33554432 -3306795490625/16777216
-1819711609375/33554432 586954795625/33554432 6588448645625/33554432 1050251998125/8388608
1346560661875/16777216 -2503035459375/16777216 -6440591389375/33554432 4610123794375/33554432
1019804108125/16777216 -1834228818125/16777216 -870078983125/4194304 -36216063125/8388608
387854438125/16777216 699413158125/33554432 6637676230625/33554432 7186126509375/33554432
-4133068548125/33554432 910435219375/4194304 -3415608398125/33554432 452737099375/4194304
1861579685625/16777216 -2894978398125/16777216 3072959470625/33554432 -1586149943125/33554432
4753785939375/33554432 -6879784910625/33554432 1109957261875/16777216 4336734524375/33554432
-3303942681875/33554432 -1276362883125/16777216 -3149398621875/16777216 2944787291875/16777216
-1387101271875/16777216 499337774375/16777216 3532046079375/33554432 -695997066875/4194304
-866052639375/8388608 -4156620111875/33554432 618003684375/4194304 -3568822764375/33554432
-4815528829375/33554432 -77745958125/16777216 5468725700625/33554432 10862396875/4194304
-1459869709375/16777216 -137554608125/2097152 -5271049994375/33554432 -2482158133125/33554432
5431885394375/33554432 -2838224351875/33554432 4652061871875/33554432 -1641117080625/8388608
5464755209375/33554432 336754501875/4194304 5955384826875/33554432 -3286227676875/16777216
-3501323354375/33554432 -130289919375/4194304 -3438751765625/16777216 813204569375/4194304
601214700625/8388608 2891505106875/33554432 -3520063903125/16777216 1438960978125/8388608
-450656930625/4194304 -5353352324375/33554432 -2981068426875/33554432 -4300207621875/33554432
-5424297594375/33554432 3425175249375/33554432 1680003703125/16777216 -2099791244375/16777216
1934709005625/33554432 981006695625/16777216 1605543561875/16777216 845653936875/33554432
4689806708125/33554432 138767344375/2097152 3175551740625/16777216 539142429375/4194304
-3615122286875/16777216 -583935419375/4194304 2743405066875/16777216 1571221320625/16777216
4407525313125/33554432 -23000566875/262144 722915400625/16777216 -2091782543125/33554432
-1137104794375/33554432 -4591645650625/33554432 184003015625/2097152 -621636283125/4194304
1899554284375/16777216 2783410265625/16777216 517047636875/16777216 -1012578331875/8388608
-2227449324375/16777216 5675935024375/33554432 794866551875/16777216 2608097861875/16777216
4617782970625/33554432 -2160774941875/16777216 -6794553321875/33554432 633096798125/16777216
-241210935625/8388608 4242655896875/33554432 -2279124546875/16777216 857506285625/16777216
-36978198125/4194304 4654152916875/33554432 3413055298125/33554432 2596558036875/33554432
3382223906875/16777216 -4960806310625/33554432 1390910035625/33554432 439833961875/8388608
-119994441875/4194304 -2862925883125/16777216 504356276875/33554432 2876766633125/16777216
1238615764375/33554432 4509313208125/33554432 6893279160625/33554432 -7112321981875/33554432
4115149616875/33554432 1496737061875/8388608 351072514375/4194304 2212920675625/33554432
1217858448125/8388608 3355596124375/33554432 2599352463125/33554432 2364449855625/16777216
2450961816875/33554432 -2878041931875/16777216 96989179375/524288 877657419375/4194304
2166255568125/16777216 1336154950625/16777216 -5446719045625/33554432 -5896756683125/33554432
-7165489601875/33554432 3928781058125/33554432 -49482585625/262144 -6365738933125/33554432
2899830731875/33554432 -186630035625/1048576 -5823404915625/33554432 -1718410546875/8388608
-574478554375/4194304 -3865446935625/33554432 -4343513260625/33554432 -6638521676875/33554432
-488063379375/33554432 -133246994375/2097152 7236800855625/33554432 -1826598681875/33554432
6531051566875/33554432 -740508195625/16777216 -5750062759375/33554432 976832346875/33554432
